Employee_ID,First_Name,Last_Name,Department,Region,Age,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
EMP1926,Frank,Jones,Sales,Nevada,25.0,1,2023-04-09,86850.37,frank.jones@example.com,9177680897,4,1
EMP1927,Eva,Brown,Cloud Tech,Texas,30.0,0,2024-10-05,81182.07,eva.brown@example.com,1265742230,3,1
EMP1928,Bob,Miller,Finance,New York,30.0,0,2021-10-12,92222.03,bob.miller@example.com,9646300401,1,1
EMP1929,Alice,Smith,Finance,New York,35.0,0,2024-10-14,79934.83,alice.smith@example.com,3693626893,2,1
EMP1930,Alice,Davis,HR,California,35.0,0,2022-07-01,111201.12,alice.davis@example.com,3012047136,1,0
EMP1931,Heidi,Brown,Finance,California,40.0,1,2024-07-08,100960.05,heidi.brown@example.com,2711759573,2,0
EMP1932,Grace,Smith,Sales,Illinois,30.0,1,2020-10-21,64544.87,grace.smith@example.com,9885582983,2,1
EMP1933,Frank,Smith,Sales,Florida,25.0,1,2020-01-14,78662.24,frank.smith@example.com,9330674583,1,1
EMP1934,Grace,Garcia,Sales,Florida,30.0,0,2023-03-09,102867.06,grace.garcia@example.com,7609441282,2,1
EMP1935,Charlie,Smith,HR,Illinois,40.0,0,2020-03-27,107595.95,charlie.smith@example.com,3372188565,4,1
EMP1936,Eva,Miller,Sales,Nevada,40.0,0,2021-04-04,94364.31181229728,eva.miller@example.com,6954132970,3,0
EMP1937,Eva,Jones,DevOps,Nevada,35.0,0,2020-09-11,95766.91,eva.jones@example.com,5066626704,2,1
EMP1938,Grace,Miller,Finance,Nevada,30.0,0,2021-05-16,51990.98,grace.miller@example.com,5143776935,4,1
EMP1939,Heidi,Johnson,Sales,Nevada,25.0,0,2023-04-05,83634.01,heidi.johnson@example.com,6343925294,2,1
EMP1940,Eva,Brown,DevOps,Texas,40.0,0,2022-11-15,90307.01819039989,eva.brown@example.com,9611110285,3,1
EMP1941,Eva,Jones,Sales,Texas,30.0,1,2021-10-16,82273.08,eva.jones@example.com,7120072023,4,0
EMP1942,Frank,Garcia,Cloud Tech,California,30.0,0,2022-05-09,94537.3,frank.garcia@example.com,5591024509,3,1
EMP1943,Alice,Jones,HR,Illinois,35.0,0,2020-06-06,85970.65,alice.jones@example.com,9109032670,3,1
EMP1944,Charlie,Jones,Sales,New York,25.0,0,2021-10-22,111071.02,charlie.jones@example.com,4949819420,4,0
EMP1945,Eva,Davis,DevOps,Nevada,35.0,0,2022-01-12,56708.34,eva.davis@example.com,7942817933,4,0
EMP1946,Charlie,Jones,Admin,Illinois,25.0,0,2022-02-02,104516.55,charlie.jones@example.com,652775843,4,0
EMP1947,Charlie,Garcia,Admin,New York,25.0,0,2021-03-28,108210.15,charlie.garcia@example.com,6634533721,1,1
EMP1948,Bob,Miller,Finance,Texas,40.0,1,2024-08-03,89055.94225538336,bob.miller@example.com,109121721,4,1
EMP1949,Frank,Jones,DevOps,California,35.0,1,2024-07-31,80935.65,frank.jones@example.com,1455937660,4,0
EMP1950,Frank,Williams,DevOps,California,30.0,1,2024-03-04,107020.19,frank.williams@example.com,8943705262,4,0
EMP1951,Charlie,Brown,HR,New York,30.0,1,2020-09-23,118677.67,charlie.brown@example.com,5100462775,4,0
EMP1952,Bob,Jones,Cloud Tech,Florida,25.0,0,2020-03-28,63744.56999999999,bob.jones@example.com,5725659201,2,0
EMP1953,Alice,Brown,Cloud Tech,California,40.0,1,2020-05-15,79575.92361177561,alice.brown@example.com,4617520237,1,0
EMP1954,Bob,Williams,Sales,New York,25.0,0,2021-02-13,62934.73,bob.williams@example.com,9743260054,3,0
EMP1955,Bob,Williams,DevOps,California,30.0,0,2021-12-13,74654.23,bob.williams@example.com,9550178331,4,1
EMP1956,David,Brown,Sales,Texas,30.0,1,2024-08-05,82990.21309798036,david.brown@example.com,5848689992,2,1
EMP1957,David,Smith,HR,New York,30.0,0,2020-01-09,118150.59,david.smith@example.com,6079848703,2,1
EMP1958,David,Johnson,DevOps,Florida,35.0,0,2023-11-30,91256.64,david.johnson@example.com,5069176798,2,0
EMP1959,Bob,Davis,HR,Florida,30.0,0,2021-03-14,85997.57,bob.davis@example.com,3593744038,3,0
EMP1960,Frank,Smith,Finance,Texas,25.0,0,2020-10-05,84707.12,frank.smith@example.com,4640830372,4,0
EMP1961,Eva,Smith,DevOps,Texas,35.0,1,2021-11-02,84559.9,eva.smith@example.com,6060148859,1,0
EMP1962,Heidi,Miller,DevOps,California,35.0,0,2024-09-18,81076.91,heidi.miller@example.com,8490793883,1,0
EMP1963,Eva,Davis,Admin,Texas,40.0,0,2023-10-22,79755.4048258691,eva.davis@example.com,1368528305,2,0
EMP1964,Heidi,Davis,Finance,Florida,25.0,0,2023-09-10,97356.31,heidi.davis@example.com,1537012423,3,1
EMP1965,Grace,Smith,DevOps,Illinois,40.0,1,2024-02-27,114770.32,grace.smith@example.com,4626325143,3,1
EMP1966,Bob,Jones,Admin,California,35.0,1,2023-05-03,109082.07,bob.jones@example.com,8811210313,3,0
EMP1967,David,Miller,DevOps,Florida,40.0,0,2024-04-15,99944.57,david.miller@example.com,2175188780,1,1
EMP1968,Eva,Miller,HR,Florida,40.0,0,2023-05-20,116509.72,eva.miller@example.com,7941515262,2,0
EMP1969,Eva,Williams,Finance,Texas,30.0,1,2021-05-28,84253.9,eva.williams@example.com,8409112251,4,1
EMP1970,Charlie,Garcia,Cloud Tech,Nevada,25.0,1,2024-08-27,54776.01,charlie.garcia@example.com,8837505660,1,0
EMP1971,Charlie,Davis,Sales,Nevada,40.0,0,2020-11-08,71192.68,charlie.davis@example.com,8632397912,2,0
EMP1972,Bob,Smith,Finance,Florida,35.0,1,2021-08-24,96346.53,bob.smith@example.com,7876553006,2,1
EMP1973,Eva,Williams,HR,Illinois,35.0,0,2020-02-06,116680.63,eva.williams@example.com,3095055604,4,1
EMP1974,Grace,Brown,Finance,Florida,25.0,0,2024-10-12,76343.56,grace.brown@example.com,7121988191,4,0
EMP1975,Alice,Johnson,Sales,Nevada,30.0,0,2024-12-16,99424.14,alice.johnson@example.com,7788519052,4,0
EMP1976,Charlie,Garcia,DevOps,Florida,35.0,0,2024-04-13,57656.74,charlie.garcia@example.com,4864010423,3,1
EMP1977,Heidi,Garcia,Sales,New York,40.0,0,2020-04-24,77396.94,heidi.garcia@example.com,6245618516,4,1
EMP1978,Grace,Garcia,DevOps,California,30.0,0,2021-10-18,54299.67999999999,grace.garcia@example.com,4460045211,2,0
EMP1979,Charlie,Miller,HR,Nevada,35.0,0,2020-02-25,103563.58,charlie.miller@example.com,8991511454,4,1
EMP1980,Grace,Brown,Finance,California,25.0,0,2022-04-23,74588.85,grace.brown@example.com,1293913043,2,0
EMP1981,David,Garcia,DevOps,California,30.0,0,2020-06-22,113727.23,david.garcia@example.com,8818984840,1,0
EMP1982,Eva,Brown,HR,New York,25.0,1,2023-01-07,72828.18,eva.brown@example.com,6046154020,3,0
EMP1983,Grace,Jones,Sales,Florida,35.0,0,2020-02-11,98717.09,grace.jones@example.com,1901707567,1,0
EMP1984,Frank,Garcia,Sales,Florida,40.0,0,2023-03-18,56840.8,frank.garcia@example.com,1429831521,1,1
EMP1985,David,Johnson,Finance,Illinois,35.0,0,2021-11-26,61663.91,david.johnson@example.com,9107322835,2,1
EMP1986,Grace,Brown,Finance,Nevada,30.0,1,2024-09-17,109523.4,grace.brown@example.com,849378305,1,1
EMP1987,Eva,Brown,HR,Illinois,25.0,0,2024-07-05,65812.02,eva.brown@example.com,3963845268,2,1
EMP1988,Bob,Johnson,Cloud Tech,Illinois,30.0,0,2021-07-13,54708.88,bob.johnson@example.com,6944391648,4,1
EMP1989,Heidi,Garcia,Admin,California,40.0,1,2023-08-27,107661.73,heidi.garcia@example.com,7016934291,4,1
EMP1990,Eva,Johnson,DevOps,Illinois,40.0,0,2021-02-13,79002.0,eva.johnson@example.com,9132033015,2,1
EMP1991,Heidi,Brown,Admin,Texas,35.0,0,2023-12-11,86135.69,heidi.brown@example.com,2341903105,4,0
EMP1992,Heidi,Johnson,DevOps,Nevada,30.0,0,2021-07-02,115601.4,heidi.johnson@example.com,1537221555,3,1
EMP1993,Grace,Brown,DevOps,Nevada,35.0,1,2022-12-05,64045.36,grace.brown@example.com,6847323652,1,1
EMP1994,David,Brown,DevOps,Nevada,30.0,0,2024-09-24,80477.21,david.brown@example.com,3774604066,3,0
EMP1995,Bob,Jones,Finance,California,30.0,0,2023-08-16,61240.9,bob.jones@example.com,2007843613,1,1
EMP1996,David,Smith,Admin,Texas,40.0,1,2021-01-28,51939.29,david.smith@example.com,2442607818,4,1
EMP1997,Eva,Brown,Finance,Illinois,40.0,0,2022-05-14,95284.54,eva.brown@example.com,7543734763,3,0
EMP1998,Charlie,Garcia,Admin,Texas,35.0,0,2024-06-05,106247.67,charlie.garcia@example.com,2737203762,4,1
EMP1999,Charlie,Williams,DevOps,Florida,25.0,1,2020-04-23,110170.88,charlie.williams@example.com,8821458413,1,1
EMP2000,Charlie,Miller,HR,Nevada,25.0,0,2024-06-10,52615.44,charlie.miller@example.com,8460191343,2,1
EMP2001,Eva,Davis,DevOps,Illinois,30.0,0,2020-04-18,82547.26,eva.davis@example.com,3899827801,2,0
EMP2002,Bob,Smith,Finance,Illinois,35.0,0,2020-06-29,63049.22,bob.smith@example.com,586950731,3,1
EMP2003,Frank,Smith,HR,California,35.0,0,2023-02-15,115229.12,frank.smith@example.com,1464493698,4,1
EMP2004,Grace,Smith,DevOps,Illinois,25.0,0,2023-06-15,60687.63,grace.smith@example.com,9516793349,4,0
EMP2005,Frank,Jones,Finance,Illinois,30.0,0,2022-03-19,67492.73,frank.jones@example.com,5573857367,3,1
EMP2006,Grace,Brown,HR,Illinois,25.0,0,2023-10-25,77821.79,grace.brown@example.com,119236036,2,0
EMP2007,Charlie,Jones,DevOps,Texas,35.0,1,2022-07-14,69146.95,charlie.jones@example.com,6811872332,1,0
EMP2008,Grace,Brown,Admin,Nevada,35.0,0,2022-03-12,90224.82,grace.brown@example.com,5104096148,3,1
EMP2009,David,Garcia,Finance,Illinois,35.0,0,2024-06-11,62603.979999999996,david.garcia@example.com,7315391148,1,0
EMP2010,Bob,Jones,Sales,Nevada,35.0,1,2024-06-10,71148.27,bob.jones@example.com,8307482072,2,0
EMP2011,David,Jones,Admin,California,40.0,0,2022-09-21,52031.74,david.jones@example.com,6511893939,4,1
EMP2012,Grace,Miller,DevOps,Florida,35.0,0,2023-04-15,95746.91658744519,grace.miller@example.com,6557820189,2,0
EMP2013,Eva,Williams,HR,Illinois,35.0,0,2020-02-06,116680.63,eva.williams@example.com,4322302332,3,0
EMP2014,Grace,Jones,Finance,Nevada,30.0,0,2021-05-16,51990.98,grace.jones@example.com,2470739200,4,1
EMP2015,David,Miller,HR,California,30.0,1,2023-08-19,87173.32984557138,david.miller@example.com,3546212759,3,1
EMP2016,David,Johnson,Cloud Tech,Texas,30.0,0,2021-11-07,100215.06,david.johnson@example.com,2508261122,3,1
EMP2017,Charlie,Williams,Finance,New York,40.0,1,2023-10-04,114587.11,charlie.williams@example.com,1261632487,2,0
EMP2018,Alice,Garcia,HR,Florida,30.0,0,2024-12-16,71318.79,alice.garcia@example.com,8995729892,3,1
EMP2019,Heidi,Jones,DevOps,Illinois,30.0,0,2021-02-22,77764.24,heidi.jones@example.com,7629745492,2,0
